step,cd_proxy,cl_proxy,mass,effective_re,tau,probe_vorticity,max_speed
4923,5.4042231779,-0.0105596833,1.0047255913,100.000000,0.54628571,-0.0043783263,0.0761572964
4925,5.4051950874,-0.0101563863,1.0047264958,100.000000,0.54628571,-0.0043779868,0.0761559270
4927,5.4060962456,-0.0096638901,1.0047274031,100.000000,0.54628571,-0.0043776496,0.0761546142
4929,5.4069290213,-0.0090878299,1.0047283136,100.000000,0.54628571,-0.0043773147,0.0761533632
4931,5.4076970609,-0.0084349360,1.0047292279,100.000000,0.54628571,-0.0043769820,0.0761521791
4933,5.4084050618,-0.0077129154,1.0047301464,100.000000,0.54628571,-0.0043766515,0.0761510657
4935,5.4090585043,-0.0069303121,1.0047310696,100.000000,0.54628571,-0.0043763232,0.0761500261
4937,5.4096633514,-0.0060963504,1.0047319980,100.000000,0.54628571,-0.0043759970,0.0761490624
4939,5.4102257284,-0.0052207686,1.0047329320,100.000000,0.54628571,-0.0043756729,0.0761481758
4941,5.4107515957,-0.0043136462,1.0047338721,100.000000,0.54628571,-0.0043753508,0.0761473664
4943,5.4112464282,-0.0033852330,1.0047348187,100.000000,0.54628571,-0.0043750307,0.0761466335
4945,5.4117149163,-0.0024457841,1.0047357723,100.000000,0.54628571,-0.0043747126,0.0761459757
4947,5.4121607005,-0.0015054066,1.0047367331,100.000000,0.54628571,-0.0043743963,0.0761453907
4949,5.4125861531,-0.0005739209,1.0047377015,100.000000,0.54628571,-0.0043740819,0.0761448756
4951,5.4129922166,0.0003392588,1.0047386779,100.000000,0.54628571,-0.0043737692,0.0761444271
4953,5.4133783064,0.0012252255,1.0047396626,100.000000,0.54628571,-0.0043734582,0.0761440413
4955,5.4137422835,0.0020756598,1.0047406559,100.000000,0.54628571,-0.0043731487,0.0761437142
4957,5.4140804981,0.0028828919,1.0047416579,100.000000,0.54628571,-0.0043728408,0.0761434412
4959,5.4143879032,0.0036399458,1.0047426689,100.000000,0.54628571,-0.0043725342,0.0761432180
4961,5.4146582330,0.0043405697,1.0047436890,100.000000,0.54628571,-0.0043722289,0.0761430397
4963,5.4148842383,0.0049792537,1.0047447184,100.000000,0.54628571,-0.0043719246,0.0761429017
4965,5.4150579692,0.0055512387,1.0047457571,100.000000,0.54628571,-0.0043716212,0.0761427989
4967,5.4151710918,0.0060525194,1.0047468052,100.000000,0.54628571,-0.0043713185,0.0761427265
4969,5.4152152243,0.0064798419,1.0047478627,100.000000,0.54628571,-0.0043710163,0.0761426795
4971,5.4151822804,0.0068306994,1.0047489296,100.000000,0.54628571,-0.0043707145,0.0761426528
4973,5.4150648021,0.0071033256,1.0047500057,100.000000,0.54628571,-0.0043704127,0.0761426415
4975,5.4148562701,0.0072966862,1.0047510910,100.000000,0.54628571,-0.0043701108,0.0761426403
4977,5.4145513780,0.0074104682,1.0047521851,100.000000,0.54628571,-0.0043698085,0.0761426443
4979,5.4141462607,0.0074450660,1.0047532881,100.000000,0.54628571,-0.0043695057,0.0761426484
4981,5.4136386670,0.0074015634,1.0047543994,100.000000,0.54628571,-0.0043692021,0.0761426476
4983,5.4130280729,0.0072817107,1.0047555189,100.000000,0.54628571,-0.0043688975,0.0761426372
4985,5.4123157307,0.0070878948,1.0047566461,100.000000,0.54628571,-0.0043685917,0.0761426125
4987,5.4115046557,0.0068231033,1.0047577807,100.000000,0.54628571,-0.0043682845,0.0761425692
4989,5.4105995529,0.0064908803,1.0047589222,100.000000,0.54628571,-0.0043679758,0.0761425035
4991,5.4096066879,0.0060952770,1.0047600701,100.000000,0.54628571,-0.0043676653,0.0761424119
4993,5.4085337114,0.0056407944,1.0047612239,100.000000,0.54628571,-0.0043673528,0.0761422916
4995,5.4073894450,0.0051323223,1.0047623830,100.000000,0.54628571,-0.0043670382,0.0761421404
4997,5.4061836386,0.0045750746,1.0047635468,100.000000,0.54628571,-0.0043667214,0.0761419570
4999,5.4049267105,0.0039745223,1.0047647148,100.000000,0.54628571,-0.0043664022,0.0761417405
5001,5.4036294816,0.0033363277,1.0047658863,100.000000,0.54628571,-0.0043660804,0.0761414913
5003,5.4023029125,0.0026662791,1.0047670607,100.000000,0.54628571,-0.0043657559,0.0761412103
5005,5.4009578542,0.0019702303,1.0047682373,100.000000,0.54628571,-0.0043654285,0.0761408993
5007,5.3996048210,0.0012540436,1.0047694155,100.000000,0.54628571,-0.0043650982,0.0761405607
5009,5.3982537911,0.0005235382,1.0047705946,100.000000,0.54628571,-0.0043647647,0.0761401978
5011,5.3969140410,-0.0002155549,1.0047717741,100.000000,0.54628571,-0.0043644280,0.0761398140
5013,5.3955940169,-0.0009576334,1.0047729532,100.000000,0.54628571,-0.0043640880,0.0761394133
5015,5.3943012434,-0.0016972577,1.0047741314,100.000000,0.54628571,-0.0043637445,0.0761389998
5017,5.3930422718,-0.0024291808,1.0047753081,100.000000,0.54628571,-0.0043633973,0.0761385774
5019,5.3918226635,-0.0031483738,1.0047764828,100.000000,0.54628571,-0.0043630465,0.0761381497
5021,5.3906470078,-0.0038500480,1.0047776548,100.000000,0.54628571,-0.0043626919,0.0761377199
5023,5.3895189685,-0.0045296741,1.0047788238,100.000000,0.54628571,-0.0043623334,0.0761372905
5025,5.3884413559,-0.0051829985,1.0047799891,100.000000,0.54628571,-0.0043619709,0.0761368630
5027,5.3874162177,-0.0058060583,1.0047811503,100.000000,0.54628571,-0.0043616044,0.0761364378
5029,5.3864449442,-0.0063951927,1.0047823070,100.000000,0.54628571,-0.0043612338,0.0761360143
5031,5.3855283824,-0.0069470523,1.0047834587,100.000000,0.54628571,-0.0043608590,0.0761355907
5033,5.3846669542,-0.0074586040,1.0047846050,100.000000,0.54628571,-0.0043604800,0.0761351640
5035,5.3838607731,-0.0079271336,1.0047857454,100.000000,0.54628571,-0.0043600967,0.0761347300
5037,5.3831097574,-0.0083502417,1.0047868795,100.000000,0.54628571,-0.0043597092,0.0761342836
5039,5.3824137347,-0.0087258357,1.0047880068,100.000000,0.54628571,-0.0043593174,0.0761338188
5041,5.3817725373,-0.0090521166,1.0047891271,100.000000,0.54628571,-0.0043589213,0.0761333290
5043,5.3811860844,-0.0093275604,1.0047902397,100.000000,0.54628571,-0.0043585209,0.0761328075
5045,5.3806544521,-0.0095508957,1.0047913444,100.000000,0.54628571,-0.0043581163,0.0761322471
5047,5.3801779291,-0.0097210779,1.0047924406,100.000000,0.54628571,-0.0043577073,0.0761316413
5049,5.3797570579,-0.0098372628,1.0047935280,100.000000,0.54628571,-0.0043572942,0.0761309837
5051,5.3793926630,-0.0098987805,1.0047946062,100.000000,0.54628571,-0.0043568768,0.0761302689
5053,5.3790858638,-0.0099051118,1.0047956747,100.000000,0.54628571,-0.0043564553,0.0761294925
5055,5.3788380748,-0.0098558705,1.0047967332,100.000000,0.54628571,-0.0043560297,0.0761286513
5057,5.3786509919,-0.0097507928,1.0047977812,100.000000,0.54628571,-0.0043556002,0.0761277434
5059,5.3785265661,-0.0095897351,1.0047988186,100.000000,0.54628571,-0.0043551667,0.0761267684
5061,5.3784669640,-0.0093726832,1.0047998449,100.000000,0.54628571,-0.0043547295,0.0761257271
5063,5.3784745161,-0.0090997713,1.0048008599,100.000000,0.54628571,-0.0043542886,0.0761246219
5065,5.3785516533,-0.0087713121,1.0048018633,100.000000,0.54628571,-0.0043538442,0.0761234563
5067,5.3787008317,-0.0083878368,1.0048028551,100.000000,0.54628571,-0.0043533965,0.0761222351
5069,5.3789244478,-0.0079501433,1.0048038352,100.000000,0.54628571,-0.0043529456,0.0761209636
5071,5.3792247440,-0.0074593500,1.0048048034,100.000000,0.54628571,-0.0043524917,0.0761196480
5073,5.3796037073,-0.0069169528,1.0048057597,100.000000,0.54628571,-0.0043520351,0.0761182949
5075,5.3800629630,-0.0063248829,1.0048067044,100.000000,0.54628571,-0.0043515761,0.0761169108
5077,5.3806036666,-0.0056855601,1.0048076374,100.000000,0.54628571,-0.0043511148,0.0761155024
5079,5.3812263966,-0.0050019411,1.0048085591,100.000000,0.54628571,-0.0043506517,0.0761140757
5081,5.3819310521,-0.0042775583,1.0048094696,100.000000,0.54628571,-0.0043501869,0.0761126363
5083,5.3827167606,-0.0035165466,1.0048103693,100.000000,0.54628571,-0.0043497207,0.0761111892
5085,5.3835817972,-0.0027236570,1.0048112586,100.000000,0.54628571,-0.0043492536,0.0761097384
5087,5.3845235231,-0.0019042552,1.0048121380,100.000000,0.54628571,-0.0043487857,0.0761083349
5089,5.3855383437,-0.0010643035,1.0048130077,100.000000,0.54628571,-0.0043483174,0.0761069331
5091,5.3866216923,-0.0002103276,1.0048138685,100.000000,0.54628571,-0.0043478490,0.0761055321
5093,5.3877680411,0.0006506339,1.0048147208,100.000000,0.54628571,-0.0043473808,0.0761041328
5095,5.3889709415,0.0015110941,1.0048155652,100.000000,0.54628571,-0.0043469130,0.0761027354
5097,5.3902230942,0.0023631979,1.0048164022,100.000000,0.54628571,-0.0043464460,0.0761013399
5099,5.3915164501,0.0031988144,1.0048172325,100.000000,0.54628571,-0.0043459799,0.0760999458
5101,5.3928423382,0.0040096408,1.0048180566,100.000000,0.54628571,-0.0043455150,0.0760985532
5103,5.3941916206,0.0047873161,1.0048188752,100.000000,0.54628571,-0.0043450515,0.0760971618
5105,5.3955548680,0.0055235421,1.0048196889,100.000000,0.54628571,-0.0043445895,0.0760957722
5107,5.3969225522,0.0062102106,1.0048204983,100.000000,0.54628571,-0.0043441293,0.0760943850
5109,5.3982852494,0.0068395326,1.0048213039,100.000000,0.54628571,-0.0043436709,0.0760930018
5111,5.3996338469,0.0074041703,1.0048221063,100.000000,0.54628571,-0.0043432146,0.0760916248
5113,5.4009597468,0.0078973650,1.0048229062,100.000000,0.54628571,-0.0043427603,0.0760902566
5115,5.4022550588,0.0083130624,1.0048237040,100.000000,0.54628571,-0.0043423082,0.0760889008
5117,5.4035127743,0.0086460292,1.0048245004,100.000000,0.54628571,-0.0043418583,0.0760875616
5119,5.4047269161,0.0088919591,1.0048252958,100.000000,0.54628571,-0.0043414107,0.0760862436
5121,5.4058926555,0.0090475659,1.0048260908,100.000000,0.54628571,-0.0043409655,0.0760849519
5123,5.4070063928,0.0091106590,1.0048268859,100.000000,0.54628571,-0.0043405225,0.0760836917
5125,5.4080657966,0.0090801997,1.0048276816,100.000000,0.54628571,-0.0043400820,0.0760824686
5127,5.4090697983,0.0089563358,1.0048284784,100.000000,0.54628571,-0.0043396438,0.0760812880
5129,5.4100185426,0.0087404125,1.0048292769,100.000000,0.54628571,-0.0043392080,0.0760801549
5131,5.4109132917,0.0084349578,1.0048300774,100.000000,0.54628571,-0.0043387746,0.0760790741
5133,5.4117562889,0.0080436437,1.0048308804,100.000000,0.54628571,-0.0043383435,0.0760780500
5135,5.4125505829,0.0075712226,1.0048316865,100.000000,0.54628571,-0.0043379147,0.0760770860
5137,5.4132998207,0.0070234410,1.0048324961,100.000000,0.54628571,-0.0043374882,0.0760761850
5139,5.4140080158,0.0064069330,1.0048333096,100.000000,0.54628571,-0.0043370640,0.0760753490
5141,5.4146793003,0.0057290973,1.0048341275,100.000000,0.54628571,-0.0043366420,0.0760745792
5143,5.4153176724,0.0049979619,1.0048349503,100.000000,0.54628571,-0.0043362223,0.0760738760
5145,5.4159267465,0.0042220404,1.0048357782,100.000000,0.54628571,-0.0043358047,0.0760732388
5147,5.4165095208,0.0034101858,1.0048366118,100.000000,0.54628571,-0.0043353893,0.0760726821
5149,5.4170681687,0.0025714454,1.0048374514,100.000000,0.54628571,-0.0043349760,0.0760722087
5151,5.4176038666,0.0017149220,1.0048382974,100.000000,0.54628571,-0.0043345647,0.0760717956
5153,5.4181166647,0.0008496444,1.0048391502,100.000000,0.54628571,-0.0043341555,0.0760714394
5155,5.4186054077,-0.0000155497,1.0048400099,100.000000,0.54628571,-0.0043337482,0.0760711365
5157,5.4190677103,-0.0008721157,1.0048408770,100.000000,0.54628571,-0.0043333429,0.0760708829
5159,5.4194999898,-0.0017118899,1.0048417517,100.000000,0.54628571,-0.0043329393,0.0760706743
5161,5.4198975540,-0.0025271605,1.0048426342,100.000000,0.54628571,-0.0043325374,0.0760705064
5163,5.4202547432,-0.0033107251,1.0048435247,100.000000,0.54628571,-0.0043321372,0.0760703748
5165,5.4205651206,-0.0040559345,1.0048444234,100.000000,0.54628571,-0.0043317385,0.0760702749
5167,5.4208217020,-0.0047567246,1.0048453303,100.000000,0.54628571,-0.0043313411,0.0760702025
5169,5.4210172171,-0.0054076400,1.0048462455,100.000000,0.54628571,-0.0043309449,0.0760701531
5171,5.4211443906,-0.0060038496,1.0048471691,100.000000,0.54628571,-0.0043305497,0.0760701225
5173,5.4211962311,-0.0065411562,1.0048481011,100.000000,0.54628571,-0.0043301554,0.0760701066
5175,5.4211663153,-0.0070160033,1.0048490414,100.000000,0.54628571,-0.0043297617,0.0760701013
5177,5.4210490569,-0.0074254774,1.0048499899,100.000000,0.54628571,-0.0043293685,0.0760701028
5179,5.4208399470,-0.0077673083,1.0048509464,100.000000,0.54628571,-0.0043289755,0.0760701073
5181,5.4205357577,-0.0080398670,1.0048519108,100.000000,0.54628571,-0.0043285825,0.0760701112
5183,5.4201347002,-0.0082421599,1.0048528829,100.000000,0.54628571,-0.0043281893,0.0760701111
5185,5.4196365316,-0.0083738203,1.0048538624,100.000000,0.54628571,-0.0043277957,0.0760701037
5187,5.4190426068,-0.0084350952,1.0048548489,100.000000,0.54628571,-0.0043274014,0.0760700860
5189,5.4183558750,-0.0084268270,1.0048558421,100.000000,0.54628571,-0.0043270063,0.0760700552
5191,5.4175808216,-0.0083504304,1.0048568417,100.000000,0.54628571,-0.0043266100,0.0760700090
5193,5.4167233593,-0.0082078625,1.0048578471,100.000000,0.54628571,-0.0043262126,0.0760699452
5195,5.4157906750,-0.0080015880,1.0048588581,100.000000,0.54628571,-0.0043258136,0.0760698621
5197,5.4147910390,-0.0077345385,1.0048598739,100.000000,0.54628571,-0.0043254130,0.0760697584
5199,5.4137335860,-0.0074100671,1.0048608943,100.000000,0.54628571,-0.0043250105,0.0760696335
5201,5.4126280766,-0.0070318997,1.0048619186,100.000000,0.54628571,-0.0043246060,0.0760694869
5203,5.4114846506,-0.0066040830,1.0048629462,100.000000,0.54628571,-0.0043241994,0.0760693191
5205,5.4103135806,-0.0061309320,1.0048639767,100.000000,0.54628571,-0.0043237904,0.0760691307
5207,5.4091250352,-0.0056169774,1.0048650095,100.000000,0.54628571,-0.0043233790,0.0760689231
5209,5.4079288610,-0.0050669141,1.0048660439,100.000000,0.54628571,-0.0043229649,0.0760686980
5211,5.4067343886,-0.0044855525,1.0048670794,100.000000,0.54628571,-0.0043225481,0.0760684980
5213,5.4055502696,-0.0038777731,1.0048681155,100.000000,0.54628571,-0.0043221285,0.0760683003
5215,5.4043843482,-0.0032484845,1.0048691516,100.000000,0.54628571,-0.0043217060,0.0760680936
5217,5.4032435682,-0.0026025863,1.0048701871,100.000000,0.54628571,-0.0043212804,0.0760678799
5219,5.4021339178,-0.0019449351,1.0048712214,100.000000,0.54628571,-0.0043208516,0.0760676612
5221,5.4010604103,-0.0012803153,1.0048722541,100.000000,0.54628571,-0.0043204196,0.0760674392
5223,5.4000270978,-0.0006134131,1.0048732847,100.000000,0.54628571,-0.0043199844,0.0760672154
5225,5.3990371164,0.0000512063,1.0048743126,100.000000,0.54628571,-0.0043195457,0.0760669903
5227,5.3980927564,0.0007091188,1.0048753374,100.000000,0.54628571,-0.0043191036,0.0760667643
5229,5.3971955542,0.0013560584,1.0048763585,100.000000,0.54628571,-0.0043186580,0.0760665364
5231,5.3963464002,0.0019879330,1.0048773756,100.000000,0.54628571,-0.0043182088,0.0760663053
5233,5.3955456568,0.0026008370,1.0048783882,100.000000,0.54628571,-0.0043177560,0.0760660686
5235,5.3947932829,0.0031910620,1.0048793959,100.000000,0.54628571,-0.0043172997,0.0760658231
5237,5.3940889577,0.0037551046,1.0048803981,100.000000,0.54628571,-0.0043168396,0.0760655647
5239,5.3934322015,0.0042896717,1.0048813946,100.000000,0.54628571,-0.0043163759,0.0760652886
5241,5.3928224892,0.0047916823,1.0048823848,100.000000,0.54628571,-0.0043159085,0.0760649897
5243,5.3922593520,0.0052582656,1.0048833683,100.000000,0.54628571,-0.0043154374,0.0760646620
5245,5.3917424669,0.0056867570,1.0048843448,100.000000,0.54628571,-0.0043149626,0.0760642997
5247,5.3912717307,0.0060746889,1.0048853138,100.000000,0.54628571,-0.0043144841,0.0760638969
5249,5.3908473176,0.0064197811,1.0048862749,100.000000,0.54628571,-0.0043140020,0.0760634479
5251,5.3904697203,0.0067199278,1.0048872277,100.000000,0.54628571,-0.0043135162,0.0760629473
5253,5.3901397738,0.0069731846,1.0048881718,100.000000,0.54628571,-0.0043130268,0.0760623906
5255,5.3898586631,0.0071777570,1.0048891067,100.000000,0.54628571,-0.0043125339,0.0760617741
5257,5.3896279136,0.0073319901,1.0048900322,100.000000,0.54628571,-0.0043120375,0.0760610951
5259,5.3894493679,0.0074343635,1.0048909479,100.000000,0.54628571,-0.0043115376,0.0760603520
5261,5.3893251471,0.0074834908,1.0048918534,100.000000,0.54628571,-0.0043110345,0.0760595446
5263,5.3892575995,0.0074781271,1.0048927485,100.000000,0.54628571,-0.0043105280,0.0760586737
5265,5.3892492381,0.0074171838,1.0048936329,100.000000,0.54628571,-0.0043100184,0.0760577415
5267,5.3893026679,0.0072997513,1.0048945063,100.000000,0.54628571,-0.0043095058,0.0760567512
5269,5.3894205037,0.0071251313,1.0048953687,100.000000,0.54628571,-0.0043089903,0.0760557070
5271,5.3896052828,0.0068928760,1.0048962199,100.000000,0.54628571,-0.0043084721,0.0760546141
5273,5.3898593713,0.0066028340,1.0048970598,100.000000,0.54628571,-0.0043079513,0.0760534781
5275,5.3901848683,0.0062552007,1.0048978884,100.000000,0.54628571,-0.0043074281,0.0760523053
5277,5.3905835098,0.0058505726,1.0048987058,100.000000,0.54628571,-0.0043069027,0.0760511020
5279,5.3910565737,0.0053900002,1.0048995120,100.000000,0.54628571,-0.0043063754,0.0760498745
5281,5.3916047907,0.0048750397,1.0049003073,100.000000,0.54628571,-0.0043058464,0.0760486289
5283,5.3922282615,0.0043077995,1.0049010918,100.000000,0.54628571,-0.0043053158,0.0760473709
5285,5.3929263846,0.0036909788,1.0049018658,100.000000,0.54628571,-0.0043047841,0.0760461055
5287,5.3936977977,0.0030278964,1.0049026297,100.000000,0.54628571,-0.0043042513,0.0760448373
5289,5.3945403346,0.0023225086,1.0049033838,100.000000,0.54628571,-0.0043037179,0.0760435700
5291,5.3954510000,0.0015794126,1.0049041285,100.000000,0.54628571,-0.0043031840,0.0760423064
5293,5.3964259656,0.0008038369,1.0049048643,100.000000,0.54628571,-0.0043026499,0.0760410487
5295,5.3974605879,0.0000016159,1.0049055916,100.000000,0.54628571,-0.0043021158,0.0760397985
5297,5.3985494483,-0.0008208498,1.0049063109,100.000000,0.54628571,-0.0043015821,0.0760385566
5299,5.3996864179,-0.0016566478,1.0049070227,100.000000,0.54628571,-0.0043010490,0.0760373234
5301,5.4008647434,-0.0024984225,1.0049077277,100.000000,0.54628571,-0.0043005166,0.0760360992
5303,5.4020771552,-0.0033384558,1.0049084262,100.000000,0.54628571,-0.0042999852,0.0760348839
5305,5.4033159942,-0.0041687603,1.0049091189,100.000000,0.54628571,-0.0042994550,0.0760336773
5307,5.4045733539,-0.0049811815,1.0049098063,100.000000,0.54628571,-0.0042989262,0.0760324797
5309,5.4058412348,-0.0057675087,1.0049104890,100.000000,0.54628571,-0.0042983989,0.0760312915
5311,5.4071117055,-0.0065195925,1.0049111674,100.000000,0.54628571,-0.0042978733,0.0760301133
5313,5.4083770660,-0.0072294658,1.0049118422,100.000000,0.54628571,-0.0042973495,0.0760289465
5315,5.4096300076,-0.0078894671,1.0049125138,100.000000,0.54628571,-0.0042968276,0.0760277928
5317,5.4108637632,-0.0084923640,1.0049131828,100.000000,0.54628571,-0.0042963078,0.0760266546
5319,5.4120722430,-0.0090314723,1.0049138496,100.000000,0.54628571,-0.0042957900,0.0760255346
5321,5.4132501509,-0.0095007710,1.0049145148,100.000000,0.54628571,-0.0042952744,0.0760244362
5323,5.4143930750,-0.0098950081,1.0049151788,100.000000,0.54628571,-0.0042947611,0.0760233630
5325,5.4154975502,-0.0102097957,1.0049158421,100.000000,0.54628571,-0.0042942501,0.0760223191
5327,5.4165610885,-0.0104416913,1.0049165052,100.000000,0.54628571,-0.0042937414,0.0760213085
5329,5.4175821753,-0.0105882629,1.0049171686,100.000000,0.54628571,-0.0042932351,0.0760203353
5331,5.4185602316,-0.0106481360,1.0049178326,100.000000,0.54628571,-0.0042927312,0.0760194038
5333,5.4194955414,-0.0106210199,1.0049184978,100.000000,0.54628571,-0.0042922297,0.0760185177
